,acc,val_acc
0,0.5102973427888187,0.4834752142500239
1,0.5616275428121266,0.5781171759315353
2,0.5788419429461161,0.596895341227427
3,0.5958685446792925,0.37881822685226535
4,0.6114554010833,0.6354531791223457
5,0.6256025063040112,0.6352028020759732
6,0.6249139308705576,0.6637456173139719
7,0.6315492979797399,0.6434651966382547
8,0.6369327092730384,0.6251877799003376
9,0.6417527404040425,0.592889333071078
